33,15.813,0
35,29.449,0
38,26.819,0
40,26.768,0
43,25.195,0
45,18.592,0
48,17.271,0
50,18.057,0
53,18.413,0
55,18.067,0
58,18.033,0
60,18.705,0
63,18.119,0
65,14.291,0
68,12.645,0
70,11.21,0
73,11.349,0
75,11.385,0
78,11.267,0
80,10.363,0
83,11.242,0
85,11.639,0
88,9.038,0
90,9.427,0
92,10.846,0
95,10.494,0
97,10.104,0
100,9.215,0
102,10.146,0
105,10.586,0
107,11.605,0
110,13.221,0
112,12.629,0
115,11.515,0
117,11.585,0
120,13.049,0
122,11.01,0
35,12.525,0
37,31.643,0
39,30.506,0
42,20.638,0
44,19.755,0
47,23.423,0
49,16.522,0
52,16.743,0
54,17.37,0
57,18.808,0
59,19.281,0
62,18.445,0
64,17.215,0
67,13.72,0
69,11.933,0
72,11.552,0
74,10.85,0
77,11.617,0
79,11.066,0
82,10.459,0
84,9.715,0
87,9.249,0
89,10.498,0
92,10.542,0
94,10.415,0
97,10.743,0
99,9.285,0
101,8.944,0
104,9.904,0
106,11.536,0
109,12.872,0
111,12.872,0
114,11.573,0
116,10.964,0
119,10.497,0
121,10.789,0
124,12.786,0
36,31.372,0
38,32.839,0
41,29.532,0
43,24.761,0
46,24.166,0
48,18.326,0
51,17.952,0
53,18.109,0
56,18.215,0
58,19.234,0
61,18.673,0
63,17.299,0
66,13.437,0
68,12.921,0
71,12.812,0
73,9.997,0
76,11.287,0
78,10.399,0
81,9.589,0
83,9.36,0
85,8.972,0
88,9.245,0
90,10.11,0
93,10.577,0
95,9.63,0
98,8.764,0
100,8.671,0
103,9.363,0
105,10.543,0
108,12.062,0
110,12.716,0
113,11.994,0
115,11.571,0
118,11.494,0
120,11.575,0
123,17.745,0
33,14.659,0
36,28.367,0
38,28.89,0
41,26.025,0
43,24.709,0
46,24.089,0
48,19.601,0
51,17.87,0
53,18.008,0
55,18.123,0
58,18.858,0
60,19.204,0
63,16.379,0
65,14.102,0
68,12.665,0
70,11.111,0
73,12.179,0
75,12.166,0
78,13.068,0
80,11.612,0
83,10.55,0
85,9.694,0
88,8.687,0
90,10.738,0
93,10.453,0
95,10.549,0
98,9.729,0
100,9.617,0
103,9.392,0
