35,13.88,0
38,24.459,0
40,23.743,0
42,20.041,0
45,21.008,0
47,18.377,0
50,17.592,0
52,17.408,0
55,18.411,0
57,17.322,0
60,18.575,0
62,17.508,0
65,15.225,0
67,13.997,0
70,12.636,0
72,7.508,0
75,7.654,0
77,9.013,0
80,11.777,0
82,10.075,0
85,13.919,0
87,9.357,0
38,24.783,0
40,24.192,0
43,21.458,0
45,22.163,0
48,22.049,0
50,17.941,0
53,18.002,0
55,17.356,0
58,18.302,0
60,18.611,0
62,18.361,0
65,15.138,0
67,13.455,0
70,12.751,0
72,10.882,0
75,6.979,0
77,6.472,0
80,8.324,0
82,9.903,0
35,21.536,0
38,24.201,0
40,23.986,0
43,22.731,0
45,20.934,0
48,43.214,0
50,17.311,0
53,17.35,0
55,18.2,0
58,19.014,0
60,18.491,0
63,17.974,0
65,14.58,0
68,13.784,0
70,12.969,0
73,7.652,0
75,8.374,0
78,9.441,0
80,10.584,0
83,11.441,0
85,14.002,0
88,9.749,0
90,9.66,0
92,9.965,0
95,9.468,0
97,9.717,0
100,9.54,0
102,8.66,0
105,9.392,0
107,10.255,0
110,11.627,0
112,11.793,0
115,12.29,0
117,11.803,0
120,12.074,0
122,17.699,0
125,20.73,0
38,26.1,0
40,32.288,0
43,32.139,0
45,33.514,0
48,18.957,0
50,17.831,0
53,17.989,0
55,19.29,0
58,18.516,0
60,19.003,0
63,17.541,0
65,15.494,0
68,15.015,0
70,13.765,0
73,6.177,0
75,8.067,0
78,7.929,0
80,12.896,0
83,13.546,0
35,17.381,0
38,27.655,0
40,28.117,0
43,31.821,0
45,28.404,0
48,46.127,0
50,19.228,0
53,18.776,0
55,18.394,0
58,18.633,0
60,18.622,0
63,17.019,0
65,15.264,0
68,14.113,0
70,7.662,0
73,6.496,0
75,5.669,0
77,5.77,0
80,13.666,0
82,14.056,0
85,12.573,0
87,9.786,0
34,15.646,0
37,29.306,0
39,29.609,0
42,23.711,0
44,36.517,0
47,45.217,0
49,46.45,0
52,19.142,0
54,17.84,0
57,17.559,0
59,18.174,0
62,17.346,0
64,15.098,0
67,14.163,0
69,12.805,0
72,5.788,0
74,5.706,0
76,8.048,0
79,10.837,0
81,13.469,0
84,12.375,0
86,10.995,0
89,10.465,0
91,10.187,0
94,9.574,0
36,17.23,0
39,28,0
41,31.921,0
44,32.626,0
46,31.27,0
49,22.386,0
51,18.941,0
54,18.293,0
56,19.108,0
58,18.07,0
61,17.717,0
63,17.403,0
66,15.186,0
68,14.272,0
71,7.665,0
73,7.678,0
76,8.696,0
78,10.488,0
81,12.357,0
83,13.665,0
86,10.353,0
88,9.371,0
91,9.925,0
93,9.38,0
96,10.769,0
98,10.756,0
101,9.767,0
103,8.583,0
106,9.185,0
108,11.484,0
111,11.601,0
113,11.974,0
116,11.571,0
118,11.53,0
120,11.916,0
123,20.988,0
38,27.409,0
40,25.133,0
43,21.049,0
45,19.959,0
48,43.078,0
50,17.432,0
52,17.519,0
55,16.884,0
57,15.786,0
60,17.852,0
62,17.732,0
65,16.297,0
67,12.94,0
70,12.339,0
72,11.418,0
75,6.818,0
77,4.673,0
80,5.024,0
37,26.517,0
39,25.153,0
42,21.482,0
44,20.142,0
47,33.007,0
49,19.89,0
51,17.249,0
54,18.626,0
56,18.444,0
59,18.288,0
61,17.195,0
64,15.451,0
66,14.024,0
69,14.274,0
71,6.428,0
74,5.485,0
76,6.747,0
79,9.948,0
81,11.7,0
84,13.835,0
35,22.221,0
38,25.65,0
40,21.744,0
43,19.883,0
45,20.065,0
48,20.797,0
50,18.723,0
53,17.566,0
55,17.078,0
58,16.848,0
60,17.1,0
63,17.095,0
65,17.239,0
68,12.693,0
70,12.472,0
73,4.502,0
75,8.107,0
78,8.922,0
80,11.184,0
83,9.85,0
85,13.247,0
88,11.001,0
90,10.095,0
93,10.191,0
95,10.301,0
97,10.144,0
100,9.52,0
36,22.718,0
39,25.221,0
41,22.923,0
44,19.299,0
46,18.461,0
49,16.68,0
51,17.307,0
54,16.722,0
56,16.851,0
58,16.858,0
61,17.114,0
63,16.505,0
66,13.81,0
68,12.659,0
71,5.296,0
73,7.834,0
76,7.811,0
78,8.739,0
81,13.28,0
83,13.596,0
86,12.154,0
88,9.077,0
91,8.394,0
93,9.223,0
96,10.406,0
98,10.855,0
101,9.88,0
103,9.813,0
106,10.305,0
108,11.454,0
111,12.319,0
113,12.677,0
116,11.941,0
118,12.02,0
120,12.804,0
123,21.206,0
33,10.052,0
36,25.045,0
38,24.584,0
41,23.042,0
43,21.202,0
46,21.003,0
48,41.673,0
51,41.328,0
53,17.717,0
56,17.684,0
58,17.103,0
61,17.155,0
63,15.38,0
66,13.655,0
68,13.208,0
71,8.912,0
73,5.953,0
76,9.862,0
78,9.067,0
81,11.522,0
83,13.634,0
86,12.133,0
88,10.429,0
91,9.49,0
93,9.848,0
95,10.792,0
98,9.126,0
100,9.476,0
103,9.397,0
105,10.076,0
108,10.433,0
110,12.55,0
113,12.671,0
115,13.26,0
118,12.69,0
120,12.56,0
123,19.573,0
33,9.595,0
36,12.999,0
38,25.421,0
41,22.359,0
43,22.248,0
46,22.309,0
48,33.618,0
51,16.406,0
53,16.935,0
56,18.09,0
58,17.404,0
61,17.519,0
63,16.378,0
66,14.287,0
68,14.344,0
71,5.735,0
73,6.053,0
75,9.869,0
78,9.353,0
80,11.79,0
83,13.53,0
85,13.909,0
88,9.985,0
90,9.634,0
93,9.93,0
95,8.855,0
98,8.772,0
100,9.268,0
37,26.637,0
39,30.929,0
42,27.812,0
44,20.857,0
47,15.272,0
49,43.47,0
52,16.444,0
54,17.32,0
57,16.702,0
59,17.709,0
61,16.961,0
64,15.664,0
66,13.439,0
69,13.355,0
71,8.869,0
74,7.092,0
76,6.448,0
79,12.407,0
81,12.731,0
84,9.338,0
86,11.013,0
89,9.765,0
91,9.262,0
94,10.138,0
96,10.898,0
99,10.03,0
101,9.605,0
36,26.965,0
38,26.336,0
41,24.191,0
43,23.403,0
46,24.562,0
48,20.841,0
51,49.65,0
53,16.621,0
56,17.251,0
58,17.373,0
61,17.354,0
63,16.492,0
66,13.563,0
68,12.925,0
71,6.86,0
