36,19.191,0
39,24.864,0
41,22.916,0
44,31.455,0
46,26.874,0
49,17.951,0
51,16.526,0
54,18.019,0
56,17.872,0
59,17.876,0
61,17.51,0
64,15.687,0
66,13.134,0
69,11.739,0
71,8.469,0
73,9.13,0
76,7.869,0
78,11.422,0
81,11.738,0
83,11.521,0
86,9.146,0
88,9.809,0
91,10.078,0
93,10.124,0
96,10.113,0
98,9.773,0
101,8.756,0
103,9.172,0
106,10.094,0
108,12.136,0
111,11.562,0
113,10.981,0
116,10.762,0
118,10.461,0
121,13.64,0
123,14.561,0
36,16.604,0
38,24.192,0
41,23.175,0
43,30.58,0
46,28.497,0
48,6.411,0
51,6.269,0
53,6.702,0
56,6.719,0
58,5.508,0
61,5.151,0
63,4.998,0
65,5.859,0
68,10.198,0
70,10.138,0
73,10.018,0
75,9.96,0
78,7.478,0
80,6.514,0
83,10.845,0
85,8.201,0
88,9.273,0
90,8.56,0
93,7.364,0
95,2.493,0
98,6.089,0
100,6.381,0
103,9.126,0
105,9.336,0
108,11.94,0
110,12.44,0
113,11.719,0
115,10.345,0
118,9.91,0
120,11.104,0
123,16.713,0
33,11.851,0
36,24.059,0
38,24.671,0
41,23.144,0
43,28.744,0
46,29.259,0
48,19.212,0
51,17.823,0
53,18.036,0
56,18.507,0
58,17.386,0
61,17.444,0
63,16.407,0
66,14.897,0
68,12.491,0
71,11.397,0
73,10.426,0
76,10.176,0
78,11.511,0
81,11.662,0
83,12.852,0
85,10.793,0
88,10.975,0
90,10.054,0
93,10.622,0
95,10.297,0
98,10.859,0
100,8.715,0
103,9.772,0
105,9.918,0
108,11.473,0
110,11.92,0
113,11.25,0
115,10.123,0
118,9.065,0
120,10.104,0
123,17.661,0
32,13.38,0
35,12.072,0
37,30.11,0
40,23.301,0
42,32.28,0
45,27.482,0
47,27.183,0
50,19.6,0
52,17.304,0
55,18.13,0
57,17.644,0
59,18.844,0
62,16.39,0
64,15.296,0
67,13.681,0
69,10.977,0
72,9.982,0
74,9.909,0
77,10.088,0
79,11.838,0
82,13.323,0
84,10.895,0
87,9.79,0
89,9.516,0
92,10.221,0
94,10.366,0
97,10.276,0
99,9.64,0
102,9.324,0
104,9.96,0
107,10.949,0
109,12.307,0
112,11.359,0
114,10.552,0
117,10.816,0
119,11.176,0
121,18.399,0
124,13.226,0
33,13.056,0
36,25.659,0
38,30.619,0
41,31.961,0
43,31.282,0
46,26.494,0
48,25.548,0
51,19.061,0
53,18.264,0
56,18.597,0
58,18.804,0
61,17.18,0
63,16.377,0
66,14.3,0
68,12.229,0
71,11.232,0
73,8.952,0
76,9.243,0
78,9.136,0
81,12.424,0
83,12.325,0
86,11.409,0
88,10.881,0
91,10.376,0
93,9.661,0
95,10.203,0
98,9.865,0
100,9.199,0
103,9.175,0
105,10.114,0
108,12.026,0
110,12.032,0
113,11.985,0
115,10.946,0
118,10.996,0
120,12.76,0
123,17.169,0
35,18.815,0
38,25.045,0
40,31.655,0
43,32.445,0
45,27.937,0
48,24.754,0
50,30.121,0
53,18.366,0
55,18.911,0
58,18.443,0
60,18.053,0
63,15.876,0
65,14.871,0
68,12.589,0
70,11.444,0
72,10.245,0
75,10.192,0
77,10.451,0
80,12.908,0
82,13.594,0
85,10.744,0
87,9.989,0
90,9.106,0
92,10.256,0
95,11.019,0
97,10.34,0
100,9.264,0
102,9.254,0
105,9.761,0
107,10.478,0
110,12.347,0
112,11.126,0
115,10.515,0
117,9.694,0
120,12.65,0
122,14.7,0
125,11.66,0
33,12.712,0
35,16.558,0
38,25.108,0
40,28.888,0
43,33.796,0
45,28.324,0
48,25.059,0
50,19.372,0
52,18.684,0
55,19.45,0
57,18.782,0
60,19.08,0
62,16.492,0
65,16.315,0
67,11.509,0
70,9.977,0
72,9.947,0
75,9.08,0
77,9.15,0
80,10.101,0
82,12.772,0
85,11.021,0
87,9.369,0
90,9.245,0
92,10.458,0
95,9.783,0
97,10.694,0
100,8.341,0
102,7.858,0
105,8.768,0
107,9.89,0
110,11.847,0
112,11.86,0
114,11.916,0
117,11.791,0
119,14.969,0
122,17.149,0
34,13.904,0
37,28.234,0
39,26.427,0
42,24.493,0
44,31.064,0
47,26.855,0
49,19.698,0
52,18.2,0
54,19.171,0
57,18.194,0
59,18.07,0
62,16.655,0
64,15.5,0
67,11.686,0
69,10.549,0
72,9.399,0
