System Replica Z Radius.Max Radius.Min Radius.FrameCount Radius.StdDev Radius.Mean Radius_p1std Radius_m1std Radius_p2std Radius_m2std offZ
neg200mV 1us 18.602050670391062 20.0 13.91094254867933 496.0 0.8914248459106223 19.43488722131989 20.326312067230514 18.543462375409266 21.217736913141135 17.652037529498646 -65.39794932960893
neg200mV 1us 19.603565698324026 20.0 13.978939256581004 496.0 0.9037371045837891 19.414546028539867 20.318283133123657 18.510808923956077 21.222020237707444 17.60707181937229 -64.39643430167598
neg200mV 1us 20.605080726256986 20.0 14.06643673526704 496.0 0.9132782858262251 19.405820640617375 20.3190989264436 18.492542354791148 21.232377212269824 17.579264068964925 -63.394919273743014
neg200mV 1us 21.606595754189946 20.0 14.22666315083799 496.0 0.9118793567504331 19.38622574309229 20.298105099842722 18.474346386341857 21.209984456593155 17.562467029591424 -62.39340424581005
neg200mV 1us 22.608110782122907 20.0 13.971474005854747 496.0 0.9113497975571355 19.351920807135482 20.263270604692618 18.440571009578345 21.174620402249754 17.52922121202121 -61.39188921787709
neg200mV 1us 23.609625810055867 20.0 13.450287053086031 496.0 0.9310520840931351 19.249416563196128 20.180468647289263 18.318364479102993 21.1115207313824 17.387312395009857 -60.39037418994413
neg200mV 1us 24.61114083798883 19.990216662140686 12.9919527530324 496.0 0.9706630751185747 19.127126790718176 20.097789865836752 18.1564637155996 21.068452940955325 17.185800640481027 -59.38885916201117
neg200mV 1us 25.61265586592179 19.989230411384526 12.602648421953072 496.0 1.0260428896174196 18.996225598048515 20.022268487665933 17.970182708431096 21.048311377283355 16.944139818813674 -58.387344134078205
neg200mV 1us 26.61417089385475 19.984546872719548 12.28885605673296 496.0 1.1090089534234693 18.82114090043602 19.93014985385949 17.71213194701255 21.03915880728296 16.603122993589082 -57.38582910614525
neg200mV 1us 27.615685921787712 19.95199476638506 11.98709338958659 496.0 1.2514203280659766 18.573092851286653 19.82451317935263 17.321672523220677 21.075933507418604 16.0702521951547 -56.384314078212284
neg200mV 1us 28.617200949720672 19.971057105270777 11.702736229962012 496.0 1.363487494765207 18.340912731166632 19.70440022593184 16.977425236401427 21.067887720697048 15.613937741636219 -55.38279905027933
neg200mV 1us 29.618715977653633 19.964612764491207 11.514002729117317 496.0 1.497225181034729 18.02094798495876 19.51817316599349 16.52372280392403 21.015398347028217 15.026497622889302 -54.381284022346364
neg200mV 1us 30.620231005586593 19.96895836950626 11.408674593255867 496.0 1.5825367128213501 17.52941171042858 19.11194842324993 15.94687499760723 20.69448513607128 14.36433828478588 -53.37976899441341
neg200mV 1us 31.621746033519553 19.867571812934244 11.353483347593297 496.0 1.5715211893832495 16.966750488052604 18.538271677435855 15.395229298669355 20.109792866819102 13.823708109286105 -52.37825396648044
neg200mV 1us 32.623261061452524 19.690920219745244 11.375057243463687 496.0 1.5468135001565584 16.355800717055182 17.90261421721174 14.808987216898624 19.449427717368298 13.262173716742065 -51.376738938547476
neg200mV 1us 33.62477608938548 18.89933725950838 10.854311789532959 496.0 1.5011970573615918 15.730472151948092 17.231669209309683 14.2292750945865 18.732866266671277 12.728078037224908 -50.37522391061452
neg200mV 1us 34.626291117318445 18.776430748907263 10.14369937541899 496.0 1.4541406003227673 15.100388042114735 16.554528642437504 13.646247441791967 18.00866924276027 12.1921068414692 -49.373708882681555
neg200mV 1us 35.6278061452514 18.600866517318437 8.366289823150845 496.0 1.4382609810959164 14.464688221327494 15.902949202423411 13.026427240231577 17.341210183519326 11.588166259135662 -48.3721938547486
neg200mV 1us 36.629321173184366 17.845484985430165 7.729077435798884 496.0 1.3989863204919013 13.844298964991069 15.243285285482969 12.445312644499168 16.64227160597487 11.046326324007266 -47.370678826815634
neg200mV 1us 37.63083620111732 17.071480334958654 7.208707571508386 496.0 1.3612867913245548 13.241525361296777 14.60281215262133 11.880238569972223 15.964098943945887 10.518951778647667 -46.36916379888268
neg200mV 1us 38.632351229050286 16.31550275968715 6.743566806507265 496.0 1.3278638870007686 12.648829288604139 13.976693175604908 11.32096540160337 15.304557062605676 9.993101514602602 -45.367648770949714
neg200mV 1us 39.63386625698324 15.564562138431285 6.44837498142123 496.0 1.291715854700668 12.071524128176 13.363239982876667 10.779808273475332 14.654955837577337 9.488092418774663 -44.36613374301676
neg200mV 1us 40.63538128491621 14.749603135106138 6.391419293175418 496.0 1.268326726588799 11.503357938026744 12.771684664615542 10.235031211437946 14.040011391204342 8.966704484849146 -43.36461871508379
neg200mV 1us 41.63689631284916 13.959800077063687 6.5677638273921755 496.0 1.2438510949253943 10.950267839928925 12.19411893485432 9.70641674500353 13.437970029779713 8.462565650078137 -42.36310368715084
neg200mV 1us 42.63841134078213 13.400688906927371 6.559729097305026 496.0 1.217548565720798 10.428541633549221 11.64609019927002 9.210993067828422 12.863638764990817 7.993444502107625 -41.36158865921787
neg200mV 1us 43.639926368715095 12.882934451789936 6.187243199588824 496.0 1.1958099303106 9.930454003137868 11.126263933448469 8.734644072827267 12.322073863759067 7.538834142516668 -40.360073631284905
neg200mV 1us 44.64144139664805 12.301568335030165 5.930875150846926 496.0 1.1700576495631805 9.468537925025842 10.638595574589022 8.298480275462662 11.808653224152202 7.128422625899481 -39.35855860335195
neg200mV 1us 45.642956424581016 11.542929477050272 5.542472815106143 496.0 1.1368938322370894 9.045387455987873 10.182281288224962 7.9084936237507835 11.319175120462052 6.771599791513694 -38.357043575418984
neg200mV 1us 46.64447145251397 11.013185656487153 5.119139432478213 496.0 1.120414398473534 8.656121068677281 9.776535467150815 7.535706670203748 10.89694986562435 6.415292271730213 -37.35552854748603
neg200mV 1us 47.645986480446936 10.578026142373178 4.746113052022345 496.0 1.0985747046343366 8.308851227984773 9.407425932619109 7.210276523350436 10.506000637253447 6.111701818716099 -36.354013519553064
neg200mV 1us 48.64750150837989 10.20875372898324 4.47623649231285 496.0 1.0727739819202884 8.005581514976136 9.078355496896425 6.932807533055847 10.151129478816713 5.860033551135559 -35.35249849162011
neg200mV 1us 49.64901653631286 10.009975526471507 4.040441975955306 496.0 1.0579669161730039 7.744285044906258 8.802251961079262 6.686318128733254 9.860218877252265 5.628351212560251 -34.35098346368714
neg200mV 1us 50.65053156424581 9.753463553635754 3.703284333264805 496.0 1.0586771403232709 7.508018364014321 8.566695504337591 6.44934122369105 9.625372644660862 5.3906640833677795 -33.34946843575419
neg200mV 1us 51.65204659217878 9.61279170484916 3.5694996512893855 496.0 1.0620640614270547 7.307824848768972 8.369888910196027 6.245760787341917 9.431952971623081 5.183696725914862 -32.34795340782122
neg200mV 1us 52.65356162011173 9.587215467088267 2.9182681423374306 496.0 1.0894077669463251 7.153160991159044 8.242568758105369 6.06375322421272 9.331976525051694 4.974345457266394 -31.34643837988827
neg200mV 1us 53.6550766480447 9.776069863043576 2.774012876245809 496.0 1.0988104240655996 7.04951699349048 8.148327417556079 5.95070656942488 9.24713784162168 4.85189614535928 -30.344923351955302
neg200mV 1us 54.656591675977666 9.510216471048043 2.614081135164244 496.0 1.1130195139443615 6.977265172598045 8.090284686542407 5.864245658653684 9.203304200486768 4.751226144709323 -29.343408324022334
neg200mV 1us 55.65810670391062 9.663147522592178 2.3442854019039103 496.0 1.1425328330680293 6.946945350511175 8.089478183579205 5.804412517443145 9.232011016647235 4.6618796843751165 -28.34189329608938
neg200mV 1us 56.659621731843586 9.917375117935196 2.301515450288269 496.0 1.1651854089736453 6.9706948058947695 8.135880214868415 5.805509396921124 9.30106562384206 4.640323987947479 -27.340378268156414
neg200mV 1us 57.66113675977654 9.798096130422348 2.5559672800893862 496.0 1.1962244283579648 7.030681926096489 8.226906354454453 5.834457497738524 9.423130782812418 4.63823306938056 -26.33886324022346
neg200mV 1us 58.66265178770951 9.797732553385474 2.713177367048042 496.0 1.2067441206818692 7.123446438420157 8.330190559102025 5.916702317738287 9.536934679783895 4.709958197056418 -25.337348212290493
neg200mV 1us 59.664166815642474 9.914885945224583 2.4932930278435745 496.0 1.2182991406144472 7.222982632111299 8.441281772725747 6.004683491496852 9.659580913340193 4.786384350882405 -24.335833184357526
neg200mV 1us 60.66568184357543 10.002478333430169 2.5471639982301655 496.0 1.235576696699684 7.335968044201573 8.571544740901258 6.10039134750189 9.80712143760094 4.864814650802206 -23.334318156424573
neg200mV 1us 61.667196871508395 10.265801436111737 2.4119271361608963 496.0 1.2515021601615592 7.442687220382129 8.694189380543689 6.19118506022057 9.945691540705248 4.93968290005901 -22.332803128491605
neg200mV 1us 62.66871189944135 10.513801506918439 2.7322631307173175 496.0 1.2680325443038858 7.555021990266769 8.823054534570655 6.286989445962883 10.09108707887454 5.018956901658997 -21.331288100558652
neg200mV 1us 63.670226927374316 10.838789925774305 2.3528186408268144 496.0 1.2818612129825333 7.67396507353208 8.955826286514613 6.392103860549547 10.237687499497147 5.110242647567013 -20.329773072625684
neg200mV 1us 64.67174195530727 10.85030267298324 2.2557727426681566 496.0 1.3177065457736314 7.7798078153844825 9.097514361158114 6.4621012696108515 10.415220906931745 5.14439472383722 -19.32825804469273
neg200mV 1us 65.67325698324024 10.52881115789944 2.4220916511374315 496.0 1.311495749191736 7.868219185944566 9.179714935136303 6.55672343675283 10.491210684328038 5.245227687561094 -18.326743016759764
neg200mV 1us 66.67477201117319 10.508559243745252 2.750640440607821 496.0 1.27563665990658 7.905520570535508 9.181157230442087 6.629883910628928 10.456793890348667 5.354247250722348 -17.32522798882681
neg200mV 1us 67.67628703910616 10.620376754538547 3.2502776219083827 496.0 1.216040714002731 7.902617867808741 9.118658581811472 6.6865771538060095 10.334699295814202 5.470536439803279 -16.323712960893843
neg200mV 1us 68.67780206703911 10.572734611678213 3.752183158972066 496.0 1.179115179264801 7.87274239604816 9.051857575312962 6.6936272167833595 10.230972754577762 5.514512037518559 -15.32219793296089
neg200mV 1us 69.67931709497208 10.395421118507265 4.25663063087374 496.0 1.1444826683169935 7.826102763212775 8.970585431529768 6.681620094895782 10.115068099846763 5.537137426578788 -14.320682905027923
neg200mV 1us 70.68083212290504 10.16488161308602 3.9699200294256958 496.0 1.1090861933030107 7.7690029171393915 8.878089110442403 6.659916723836381 9.987175303745413 5.55083053053337 -13.319167877094955
neg200mV 1us 71.682347150838 9.847643338011164 3.894170905550838 496.0 1.0782957740498271 7.7207164134377075 8.799012187487534 6.642420639387881 9.877307961537362 5.564124865338053 -12.317652849162002
neg200mV 1us 72.68386217877097 9.800122180223465 3.8879250814524937 496.0 1.0422798445111476 7.68117109457837 8.723450939089517 6.638891250067222 9.765730783600665 5.596611405556075 -11.316137821229034
neg200mV 1us 73.68537720670392 9.728625689385474 3.150826443307264 496.0 1.0310363632554513 7.621493933515191 8.652530296770642 6.5904575702597405 9.683566660026095 5.559421207004289 -10.314622793296081
neg200mV 1us 74.68689223463689 9.509532070149717 3.416028847843579 496.0 1.0182252038206323 7.536338019670725 8.554563223491357 6.518112815850093 9.57278842731199 5.499887612029461 -9.313107765363114
neg200mV 1us 75.68840726256984 9.316740313488268 3.4723221343821224 496.0 1.0283727884859595 7.410421488253159 8.438794276739118 6.3820486997672 9.467167065225079 5.35367591128124 -8.31159273743016
neg200mV 1us 76.6899222905028 9.257102848732963 3.496500781103894 496.0 1.0615148964843448 7.275488486813563 8.337003383297908 6.213973590329218 9.398518279782252 5.152458693844873 -7.310077709497193
neg200mV 1us 77.69143731843576 9.050893846891618 3.0003324350256957 496.0 1.0971518394025954 7.139384859321271 8.236536698723866 6.042233019918675 9.333688538126461 4.94508118051608 -6.30856268156424
neg200mV 1us 78.69295234636873 8.947154284022346 2.728771290985473 496.0 1.1139267767300371 7.027922755840003 8.14184953257004 5.913995979109966 9.255776309300078 4.8000692023799285 -5.3070476536312725
neg200mV 1us 79.69446737430168 8.782479867191062 2.734413665014526 496.0 1.1315853115359529 6.916169623763497 8.04775493529945 5.784584312227544 9.179340246835402 4.652999000691591 -4.305532625698319
neg200mV 1us 80.69598240223465 8.607828590793297 2.7781299054033517 496.0 1.133929656290359 6.810910810365604 7.944840466655963 5.676981154075245 9.078770122946322 4.5430514977848855 -3.304017597765352
neg200mV 1us 81.69749743016762 8.401600781381003 2.9151118299888306 496.0 1.1137645178038833 6.694231522874638 7.807996040678521 5.580467005070755 8.921760558482404 4.466702487266872 -2.3025025698323844
neg200mV 1us 82.69901245810057 8.259257739553071 3.1374485923977673 496.0 1.0310111801373303 6.594977447978005 7.625988628115335 5.563966267840675 8.656999808252666 4.532955087703344 -1.3009875418994312
neg200mV 1us 83.70052748603354 8.192343289720672 3.4144146271106233 496.0 0.9412485653555756 6.509958208211405 7.45120677356698 5.568709642855829 8.392455338922556 4.627461077500254 -0.2994725139664638
neg200mV 1us 84.70204251396649 8.205784025751953 3.6080274340513987 496.0 0.8813325798748369 6.424776548780823 7.30610912865566 5.5434439689059865 8.187441708530496 4.662111389031149 0.7020425139664894
neg200mV 1us 85.70355754189946 8.053049148245808 3.5169190629809983 496.0 0.8378906759854879 6.338213864764754 7.1761045407502415 5.500323188779266 8.01399521673573 4.662432512793778 1.7035575418994569
neg200mV 1us 86.70507256983241 8.18487930568492 3.248135979798881 496.0 0.8396440742685092 6.272086796254613 7.111730870523123 5.432442721986104 7.951374944791631 4.592798647717595 2.70507256983241
neg200mV 1us 87.70658759776538 8.5353076121028 3.230690679615644 496.0 0.8736629808534784 6.243806121179482 7.11746910203296 5.370143140326004 7.9911320828864385 4.496480159472525 3.7065875977653775
neg200mV 1us 88.70810262569833 8.8371926455419 3.003470156138545 496.0 0.9227845140160608 6.275387783871053 7.198172297887114 5.352603269854992 8.120956811903174 4.429818755838931 4.708102625698331
neg200mV 1us 89.7096176536313 8.893660037430166 2.713656105667037 496.0 0.9686924559312519 6.373742826977256 7.342435282908507 5.405050371046004 8.31112773883976 4.436357915114752 5.709617653631298
neg200mV 1us 90.71113268156425 8.986500849215645 2.598280216911732 496.0 1.0223580922522173 6.525593125723819 7.547951217976036 5.503235033471602 8.570309310228254 4.480876941219384 6.711132681564251
neg200mV 1us 91.71264770949722 9.16767140058101 2.7044467133407846 496.0 1.0595590066289415 6.728756853773533 7.788315860402475 5.669197847144591 8.847874867031416 4.60963884051565 7.712647709497219
neg200mV 1us 92.71416273743019 9.58088104116202 2.807622706592181 496.0 1.0940567305578273 6.975147473134319 8.069204203692147 5.881090742576491 9.163260934249973 4.7870340120186645 8.714162737430186
neg200mV 1us 93.71567776536314 9.7279834250905 3.0389790402234675 496.0 1.087715448167924 7.248156738573609 8.335872186741533 6.160441290405685 9.423587634909458 5.072725842237761 9.71567776536314
neg200mV 1us 94.7171927932961 9.627707086400006 3.4785816870882775 496.0 1.0565283667782899 7.517686383688125 8.574214750466416 6.4611580169098355 9.630743117244705 5.404629650131545 10.717192793296107
neg200mV 1us 95.71870782122906 9.769574070596647 4.045669181796654 496.0 0.9864707199482233 7.780266802407829 8.766737522356053 6.793796082459606 9.753208242304275 5.807325362511382 11.71870782122906
neg200mV 1us 96.72022284916203 9.875231539772074 4.200690199731843 496.0 0.9114420540768997 7.995619041669892 8.907061095746792 7.0841769875929925 9.818503149823691 6.172734933516093 12.720222849162028
neg200mV 1us 97.72173787709498 9.804812244402234 4.319127197515084 496.0 0.8271975961180795 8.125449742653663 8.952647338771742 7.298252146535583 9.779844934889821 6.471054550417504 13.72173787709498
neg200mV 1us 98.72325290502795 9.58627496319106 4.6032533426726285 496.0 0.7437808614384208 8.158940861582318 8.902721723020738 7.415160000143897 9.64650258445916 6.671379138705476 14.723252905027948
neg200mV 1us 99.7247679329609 9.628655496089387 4.925041834797765 496.0 0.6892844010832402 8.121233730787235 8.810518131870476 7.431949329703995 9.499802532953716 6.742664928620755 15.724767932960901
neg200mV 1us 100.72628296089387 9.603405046735194 4.98239160473743 496.0 0.6557254947842945 8.0871013514994 8.742826846283695 7.431375856715106 9.39855234106799 6.775650361930811 16.72628296089387
neg200mV 1us 101.72779798882684 9.503918086185472 5.022442311079329 496.0 0.6162641919503093 8.07415192299101 8.69041611494132 7.457887731040701 9.306680306891629 6.841623539090392 17.727797988826836
neg200mV 1us 102.72931301675979 9.43667386431285 5.008007905635755 496.0 0.5813785136191857 8.10122018683681 8.682598700455996 7.519841673217625 9.263977214075181 6.938463159598439 18.72931301675979
neg200mV 1us 103.73082804469276 9.417654184849162 5.247249713430172 496.0 0.5659393019919209 8.172733205209797 8.738672507201718 7.606793903217876 9.304611809193638 7.040854601225955 19.730828044692757
neg200mV 1us 104.73234307262571 9.447070760572068 5.341904335249163 496.0 0.5694006160090564 8.286142350894572 8.855542966903629 7.716741734885516 9.424943582912684 7.147341118876459 20.73234307262571
neg200mV 1us 105.73385810055868 9.575022644719557 5.428428290073734 496.0 0.5866564043638676 8.446811242993952 9.03346764735782 7.860154838630085 9.620124051721687 7.273498434266218 21.733858100558678
neg200mV 1us 106.73537312849163 9.927037810949727 5.156726685054746 496.0 0.6080541202824123 8.646050655734815 9.254104776017227 8.037996535452402 9.86215889629964 7.4299424151699895 22.73537312849163
neg200mV 1us 107.7368881564246 10.153777567150843 5.04113059715754 496.0 0.6334171320835671 8.8757767096008 9.509193841684366 8.242359577517233 10.142610973767933 7.608942445433666 23.736888156424598
neg200mV 1us 108.73840318435755 10.550976838614524 5.068711654699442 496.0 0.6547033970403513 9.118886636621468 9.773590033661819 8.464183239581118 10.42829343070217 7.809479842540766 24.73840318435755
neg200mV 1us 109.73991821229052 10.698359701184362 5.075830596826816 496.0 0.6609815386662122 9.342242934421995 10.003224473088206 8.681261395755783 10.66420601175442 8.02027985708957 25.73991821229052
neg200mV 1us 110.74143324022347 10.937313143955308 5.073631013327377 496.0 0.6736724656132391 9.497087458703511 10.17075992431675 8.823414993090273 10.84443238992999 8.149742527477033 26.741433240223472
neg200mV 1us 111.74294826815644 11.03700058042458 5.302016637595523 496.0 0.6993775022218286 9.543736311577355 10.243113813799184 8.844358809355526 10.942491316021012 8.144981307133698 27.74294826815644
neg200mV 1us 112.7444632960894 11.118357292782122 5.413219107003348 496.0 0.752294409643195 9.468364069248633 10.220658478891828 8.716069659605438 10.972952888535023 7.963775249962243 28.744463296089407
neg200mV 1us 113.74597832402236 11.113645138341896 5.551145821675981 496.0 0.8017738390632069 9.286340741939695 10.088114581002902 8.484566902876487 10.889888420066109 7.682793063813281 29.74597832402236
neg200mV 1us 114.74749335195533 10.962805985220118 5.290368889868148 496.0 0.8461000466340651 9.027482929700277 9.873582976334342 8.181382883066211 10.719683022968407 7.335282836432146 30.747493351955328
neg200mV 1us 115.74900837988828 10.659187528929607 4.89109136809385 496.0 0.8721631672255217 8.738439964534862 9.610603131760383 7.86627679730934 10.482766298985906 6.9941136300838185 31.74900837988828
neg200mV 1us 116.75052340782125 10.51117328191285 4.606756565559772 496.0 0.8929646501935721 8.437836298728467 9.33080094892204 7.544871648534895 10.22376559911561 6.651906998341323 32.75052340782125
neg200mV 1us 117.7520384357542 10.578145298802237 4.477455085479329 496.0 0.913735899251407 8.161373851219716 9.075109750471123 7.24763795196831 9.98884564972253 6.333902052716902 33.7520384357542
neg200mV 1us 118.75355346368717 10.306890569296081 4.192006679615634 496.0 0.9319979073053789 7.922536272220168 8.854534179525547 6.990538364914789 9.786532086830926 6.058540457609411 34.75355346368717
neg200mV 1us 119.75506849162012 10.03580939291173 3.9172453323351926 496.0 0.9433360774349038 7.726577495548348 8.669913572983251 6.783241418113445 9.613249650418155 5.83990534067854 35.75506849162012
neg200mV 1us 120.75658351955309 9.793030995539661 3.8581992144357544 496.0 0.9433482249320334 7.591332122977644 8.534680347909678 6.64798389804561 9.47802857284171 5.704635673113577 36.75658351955309
neg200mV 1us 121.75809854748604 9.74191237293408 3.5072382162949673 496.0 0.9431805570149258 7.529321007565868 8.472501564580794 6.586140450550943 9.41568212159572 5.642959893536017 37.75809854748604
neg200mV 1us 122.75961357541901 9.900576285032404 3.2263569892067006 496.0 0.9530899392125636 7.54855546742048 8.501645406633044 6.5954655282079155 9.454735345845606 5.642375588995352 38.75961357541901
neg200mV 1us 123.76112860335196 10.33209781546369 3.1562290443709506 496.0 0.9701420251362164 7.649033327632982 8.619175352769199 6.6788913024967655 9.589317377905415 5.70874927736055 39.76112860335196
neg200mV 1us 124.76264363128494 10.84747322742795 3.2422473076916254 496.0 0.9902408481298887 7.8271277660282905 8.817368614158179 6.8368869178984015 9.807609462288069 5.846646069768513 40.762643631284945
neg200mV 1us 125.7641586592179 11.454006876067053 3.4483684288000065 496.0 1.0083629304709392 8.090865548425755 9.099228478896695 7.082502617954816 10.107591409367634 6.074139687483877 41.7641586592179
neg200mV 1us 126.76567368715085 12.139190999986603 3.8228777747620195 496.0 1.0328044329038197 8.424592822475857 9.457397255379677 7.391788389572037 10.490201688283497 6.358983956668217 42.76567368715085
neg200mV 1us 127.7671887150838 12.892358811307268 4.268017769005589 496.0 1.0614810125879157 8.820974578614253 9.882455591202168 7.759493566026338 10.943936603790085 6.698012553438422 43.767188715083805
neg200mV 1us 128.76870374301677 13.737836454851408 4.729673656777653 496.0 1.0873832605910483 9.273801194043157 10.361184454634206 8.186417933452109 11.448567715225254 7.099034672861061 44.76870374301677
neg200mV 1us 129.77021877094973 14.576545062203357 5.055749198096087 496.0 1.1115787205055745 9.77882067974063 10.890399400246205 8.667241959235055 12.00197812075178 7.555663238729481 45.770218770949725
neg200mV 1us 130.77173379888268 15.31527026288268 5.494097475039097 496.0 1.132029642252065 10.333331332208072 11.465360974460136 9.201301689956008 12.597390616712202 8.069272047703942 46.77173379888268
neg200mV 1us 131.77324882681563 16.019489009966474 6.100006549894955 496.0 1.155689564584771 10.922536738851269 12.07822630343604 9.766847174266498 13.23391586802081 8.611157609681728 47.77324882681563
neg200mV 1us 132.7747638547486 16.803857421327383 6.8066612533810025 496.0 1.2033476737487103 11.560496004728938 12.763843678477649 10.357148330980227 13.967191352226358 9.153800657231518 48.77476385474861
neg200mV 1us 133.77627888268157 17.65985039122235 8.480325571486027 496.0 1.1972985285866806 12.221881197801046 13.419179726387727 11.024582669214366 14.616478254974407 9.827284140627686 49.77627888268157
neg200mV 1us 134.77779391061452 18.5601161802905 9.056664013264792 496.0 1.217539238524758 12.909999655446855 14.127538893971613 11.692460416922097 15.345078132496372 10.474921178397338 50.77779391061452
neg200mV 1us 135.7793089385475 19.3719177182123 9.700395019048043 496.0 1.2637864777943755 13.622595424049731 14.886381901844107 12.358808946255355 16.150168379638483 11.09502246846098 51.7793089385475
neg200mV 1us 136.78082396648045 20.0 10.37353734087597 496.0 1.2755538889620228 14.34101132500504 15.616565213967062 13.065457436043017 16.892119102929087 11.789903547080995 52.780823966480455
neg200mV 1us 137.7823389944134 20.0 11.101147959311719 496.0 1.28492157313363 15.085756199542285 16.370677772675915 13.800834626408655 17.655599345809545 12.515913053275025 53.78233899441341
neg200mV 1us 138.78385402234636 20.0 11.874644163463667 496.0 1.2945531509962085 15.853574498372906 17.148127649369115 14.559021347376698 18.442680800365324 13.264468196380488 54.78385402234636
neg200mV 1us 139.78536905027934 20.0 12.6858477939486 496.0 1.3037556697595367 16.59782778711245 17.901583456871986 15.294072117352913 19.205339126631525 13.990316447593377 55.78536905027934
neg200mV 1us 140.7868840782123 20.0 13.5021906014972 496.0 1.3080285203014275 17.328234020753385 18.636262541054812 16.020205500451958 19.94429106135624 14.71217698015053 56.786884078212296
neg200mV 1us 141.78839910614525 20.0 13.638115407517327 496.0 1.2389700400527386 18.009784585347173 19.24875462539991 16.770814545294435 20.48772466545265 15.531844505241697 57.78839910614525
neg200mV 1us 142.7899141340782 20.0 13.595919210793294 496.0 1.1112808409342205 18.606071401845302 19.717352242779523 17.49479056091108 20.828633083713743 16.38350971997686 58.7899141340782
neg200mV 1us 143.79142916201118 20.0 13.465257018770949 496.0 0.9674719724120561 19.019976337102566 19.987448309514622 18.05250436469051 20.95492028192668 17.085032392278453 59.791429162011184
